Age;Distribution
15;2.95963781305998E-05
15.1;3.02024473073357E-05
15.2;3.08085164840715E-05
15.3;3.15155971902633E-05
15.4;3.21216663669991E-05
15.5;3.28287470731909E-05
15.6;3.34348162499268E-05
15.7;3.40408854266626E-05
15.8;3.47479661328544E-05
15.9;3.53540353095902E-05
16;3.636415060415E-05
16.1;3.74752774281657E-05
16.2;3.81823581343575E-05
16.3;3.88894388405493E-05
16.4;3.94955080172851E-05
16.5;4.02025887234769E-05
16.6;4.09096694296687E-05
16.7;4.16167501358605E-05
16.8;4.23238308420523E-05
16.9;4.29299000187881E-05
17;4.40410268428038E-05
17.1;4.51521536668195E-05
17.2;4.59602459024673E-05
17.3;4.68693496675711E-05
17.4;4.76774419032188E-05
17.5;4.84855341388666E-05
17.6;4.92936263745144E-05
17.7;5.01017186101622E-05
17.8;5.10108223752659E-05
17.9;5.18189146109137E-05
18;5.30310529643854E-05
18.1;5.4142179788401E-05
18.2;5.49502720240488E-05
18.3;5.57583642596966E-05
18.4;5.65664564953444E-05
18.5;5.72735372015362E-05
18.6;5.8081629437184E-05
18.7;5.88897216728317E-05
18.8;5.95968023790235E-05
18.9;6.04048946146713E-05
19;6.1617032968143E-05
19.1;6.28291713216147E-05
19.2;6.36372635572624E-05
19.3;6.43443442634542E-05
19.4;6.5152436499102E-05
19.5;6.59605287347498E-05
19.6;6.66676094409416E-05
19.7;6.74757016765894E-05
19.8;6.82837939122371E-05
19.9;6.90918861478849E-05
20;7.02030129719006E-05
20.1;7.14151513253723E-05
20.2;7.22232435610201E-05
20.3;7.31323473261238E-05
20.4;7.39404395617716E-05
20.5;7.47485317974194E-05
20.6;7.55566240330671E-05
20.7;7.63647162687149E-05
20.8;7.72738200338187E-05
20.9;7.80819122694664E-05
21;7.91930390934821E-05
21.1;8.03041659174978E-05
21.2;8.11122581531456E-05
21.3;8.18193388593374E-05
21.4;8.25264195655292E-05
21.5;8.3334511801177E-05
21.6;8.40415925073688E-05
21.7;8.47486732135606E-05
21.8;8.54557539197524E-05
21.9;8.62638461554002E-05
22;8.72739614499599E-05
22.1;8.83850882739756E-05
22.2;8.89911574507114E-05
22.3;8.95972266274473E-05
22.4;9.03043073336391E-05
22.5;9.09103765103749E-05
22.6;9.15164456871107E-05
22.7;9.22235263933025E-05
22.8;9.28295955700384E-05
22.9;9.34356647467742E-05
23;9.4243756982422E-05
23.1;9.50518492180697E-05
23.2;9.54558953358936E-05
23.3;9.59609529831735E-05
23.4;9.64660106304534E-05
23.5;9.68700567482773E-05
23.6;9.73751143955571E-05
23.7;9.7779160513381E-05
23.8;9.82842181606609E-05
23.9;9.86882642784847E-05
24;9.93953449846766E-05
24.1;0.000100001414161412
24.2;0.00010030444874978
24.3;0.000100607483338148
24.4;0.000101011529455972
24.5;0.00010131456404434
24.6;0.000101617598632708
24.7;0.000101920633221076
24.8;0.000102223667809444
24.9;0.000102526702397812
25;0.000103031760045092
25.1;0.000103536817692371
25.2;0.000103940863810195
25.3;0.000104344909928019
25.4;0.000104647944516387
25.5;0.000105051990634211
25.6;0.000105456036752035
25.7;0.000105759071340403
25.8;0.000106163117458227
25.9;0.000106567163576051
26;0.00010707222122333
26.1;0.00010757727887061
26.2;0.000107981324988434
26.3;0.000108385371106258
26.4;0.000108688405694626
26.5;0.00010909245181245
26.6;0.000109496497930274
26.7;0.000109799532518642
26.8;0.000110203578636466
26.9;0.000110607624754289
27;0.000111112682401569
27.1;0.000111718751578305
27.2;0.000112122797696129
27.3;0.000112627855343409
27.4;0.000113031901461233
27.5;0.000113435947579057
27.6;0.000113839993696881
27.7;0.000114244039814704
27.8;0.000114648085932528
27.9;0.000115052132050352
28;0.000115759212756544
28.1;0.000116466293462736
28.2;0.000116971351110016
28.3;0.000117476408757296
28.4;0.000117981466404575
28.5;0.000118486524051855
28.6;0.000118991581699135
28.7;0.000119496639346415
28.8;0.000120001696993695
28.9;0.000120506754640975
29;0.000121213835347167
29.1;0.000121920916053358
29.2;0.000122425973700638
29.3;0.000122931031347918
29.4;0.000123436088995198
29.5;0.000123941146642478
29.6;0.000124446204289758
29.7;0.000124951261937038
29.8;0.000125456319584317
29.9;0.000125961377231597
30;0.000126769469467245
30.1;0.000127577561702893
30.2;0.000128082619350173
30.3;0.000128587676997452
30.4;0.000129092734644732
30.5;0.000129597792292012
30.6;0.000130102849939292
30.7;0.000130607907586572
30.8;0.000131112965233852
30.9;0.000131618022881132
31;0.000132325103587323
31.1;0.000133133195822971
31.2;0.000133739264999707
31.3;0.000134244322646987
31.4;0.000134850391823723
31.5;0.000135355449471003
31.6;0.000135860507118282
31.7;0.000136466576295018
31.8;0.000136971633942298
31.9;0.000137577703119034
32;0.000138385795354682
32.1;0.000139294899119786
32.2;0.000139900968296521
32.3;0.000140507037473257
32.4;0.000141113106649993
32.5;0.000141719175826729
32.6;0.000142325245003465
32.7;0.000142931314180201
32.8;0.00014343637182748
32.9;0.000144042441004216
33;0.00014495154476932
33.1;0.000145759637004968
33.2;0.000146264694652248
33.3;0.000146870763828983
33.4;0.000147375821476263
33.5;0.000147981890652999
33.6;0.000148486948300279
33.7;0.000148992005947559
33.8;0.000149598075124295
33.9;0.000150103132771575
34;0.000151012236536678
34.1;0.000151921340301782
34.2;0.000152426397949062
34.3;0.000153032467125798
34.4;0.000153537524773078
34.5;0.000154042582420357
34.6;0.000154648651597093
34.7;0.000155153709244373
34.8;0.000155759778421109
34.9;0.000156264836068389
35;0.000157173939833493
35.1;0.000158083043598596
35.2;0.000158689112775332
35.3;0.000159295181952068
35.4;0.00016000226265826
35.5;0.000160608331834996
35.6;0.000161214401011731
35.7;0.000161921481717923
35.8;0.000162527550894659
35.9;0.000163133620071395
36;0.000164143735365955
36.1;0.000165153850660514
36.2;0.00016575991983725
36.3;0.000166365989013986
36.4;0.000167073069720178
36.5;0.000167679138896914
36.6;0.00016828520807365
36.7;0.000168992288779841
36.8;0.000169598357956577
36.9;0.000170204427133313
37;0.000171214542427873
37.1;0.000172123646192976
37.2;0.000172729715369712
37.3;0.000173234773016992
37.4;0.000173840842193728
37.5;0.000174446911370464
37.6;0.0001750529805472
37.7;0.000175659049723935
37.8;0.000176265118900671
37.9;0.000176871188077407
38;0.000177780291842511
38.1;0.000178588384078159
38.2;0.000179194453254895
38.3;0.000179699510902174
38.4;0.00018030558007891
38.5;0.00018081063772619
38.6;0.00018131569537347
38.7;0.000181921764550206
38.8;0.000182426822197486
38.9;0.000183032891374221
39;0.000183840983609869
39.1;0.000184649075845517
39.2;0.000185255145022253
39.3;0.000185760202669533
39.4;0.000186366271846269
39.5;0.000186871329493548
39.6;0.000187376387140828
39.7;0.000187982456317564
39.8;0.000188487513964844
39.9;0.00018909358314158
40;0.000190103698436139
40.1;0.000191113813730699
40.2;0.000191820894436891
40.3;0.000192527975143083
40.4;0.000193336067378731
40.5;0.000194043148084922
40.6;0.000194750228791114
40.7;0.000195457309497306
40.8;0.000196265401732954
40.9;0.000196972482439146
41;0.000198184620792617
41.1;0.000199497770675545
41.2;0.000200406874440649
41.3;0.000201416989735208
41.4;0.000202326093500312
41.5;0.000203336208794872
41.6;0.000204245312559976
41.7;0.000205255427854535
41.8;0.000206164531619639
41.9;0.000207174646914199
42;0.000208689819856038
42.1;0.000210204992797878
42.2;0.000211215108092438
42.3;0.000212326234916453
42.4;0.000213336350211013
42.5;0.000214447477035029
42.6;0.000215457592329589
42.7;0.000216568719153604
42.8;0.000217578834448164
42.9;0.00021868996127218
43;0.000220407157272931
43.1;0.000222225364803139
43.2;0.000223538514686066
43.3;0.000224750653039538
43.4;0.000226063802922466
43.5;0.000227376952805393
43.6;0.000228690102688321
43.7;0.000229902241041792
43.8;0.00023121539092472
43.9;0.000232528540807648
44;0.000234447759867311
44.1;0.000236467990456431
44.2;0.000237882151868814
44.3;0.000239296313281198
44.4;0.000240710474693582
44.5;0.000242124636105965
44.6;0.000243538797518349
44.7;0.000244952958930732
44.8;0.000246468131872572
44.9;0.000247882293284956
45;0.000250104546932987
45.1;0.000252326800581018
45.2;0.000253841973522858
45.3;0.000255357146464697
45.4;0.000256872319406537
45.5;0.000258387492348377
45.6;0.000259902665290216
45.7;0.000261417838232056
45.8;0.000262933011173895
45.9;0.000264448184115735
46;0.000266973472352134
46.1;0.000269397749059078
46.2;0.000271215956589285
46.3;0.000273034164119493
46.4;0.000274751360120244
46.5;0.000276569567650452
46.6;0.000278387775180659
46.7;0.000280205982710867
46.8;0.000281923178711618
46.9;0.000283741386241826
47;0.000286468697537137
47.1;0.000289297020361904
47.2;0.000291216239421568
47.3;0.000293135458481231
47.4;0.000295054677540895
47.5;0.000296973896600558
47.6;0.000298893115660221
47.7;0.000300812334719885
47.8;0.000302731553779548
47.9;0.000304650772839212
48;0.000307782130252347
48.1;0.000310812476136026
48.2;0.000312933718254602
48.3;0.000315054960373177
48.4;0.000317176202491752
48.5;0.000319297444610328
48.6;0.000321418686728903
48.7;0.000323539928847479
48.8;0.000325661170966054
48.9;0.000327782413084629
49;0.000331014782027221
49.1;0.000334348162499268
49.2;0.000336671427676755
49.3;0.000338994692854242
49.4;0.000341418969561186
49.5;0.000343742234738673
49.6;0.00034606549991616
49.7;0.000348388765093648
49.8;0.000350712030271135
49.9;0.000353035295448623
50;0.000356772722038493
50.1;0.000360510148628364
50.2;0.00036313644839422
50.3;0.000365661736630619
50.4;0.000368187024867018
50.5;0.000370813324632874
50.6;0.000373338612869273
50.7;0.000375964912635128
50.8;0.000378490200871527
50.9;0.000381116500637383
51;0.000385358984874534
51.1;0.000389500457582228
51.2;0.000392530803465908
51.3;0.000395561149349587
51.4;0.000398591495233266
51.5;0.000401621841116945
51.6;0.000404652187000624
51.7;0.000407682532884303
51.8;0.000410712878767983
51.9;0.000413743224651662
52;0.000418692789595004
52.1;0.000423743366067803
52.2;0.000427278769598762
52.3;0.000430814173129721
52.4;0.000434450588190136
52.5;0.000437985991721095
52.6;0.00044162240678151
52.7;0.000445157810312469
52.8;0.000448794225372884
52.9;0.000452329628903843
53;0.000457885263023922
53.1;0.000463440897144
53.2;0.000467380346792783
53.3;0.00047121878491211
53.4;0.000475158234560893
53.5;0.000479097684209676
53.6;0.000482936122329003
53.7;0.000486875571977786
53.8;0.000490815021626568
53.9;0.000494653459745895
54;0.000500613139983798
54.1;0.0005065728202217
54.2;0.000510613281399939
54.3;0.000514653742578178
54.4;0.000518694203756417
54.5;0.000522734664934656
54.6;0.000526775126112894
54.7;0.000530815587291133
54.8;0.000534856048469372
54.9;0.000538896509647611
55;0.00054495720141497
55.1;0.000550916881652872
55.2;0.000554856331301655
55.3;0.000558896792479894
55.4;0.000562836242128677
55.5;0.000566876703306916
55.6;0.000570816152955698
55.7;0.000574856614133937
55.8;0.00057879606378272
55.9;0.000582836524960959
56;0.000588897216728317
56.1;0.00059485689696622
56.2;0.000598796346615003
56.3;0.000602735796263786
56.4;0.000606675245912569
56.5;0.000610614695561351
56.6;0.00061465515673959
56.7;0.000618594606388373
56.8;0.000622534056037156
56.9;0.000626473505685939
57;0.000632635208982753
57.1;0.000638897923809024
57.2;0.000643140408046174
57.3;0.000647382892283325
57.4;0.000651625376520476
57.5;0.000655968872287083
57.6;0.000660211356524234
57.7;0.000664453840761384
57.8;0.000668696324998535
57.9;0.000673039820765142
58;0.00067960557017978
58.1;0.000686272331123874
58.2;0.000690817849949393
58.3;0.000695464380304368
58.4;0.000700009899129887
58.5;0.000704555417955405
58.6;0.00070920194831038
58.7;0.000713747467135899
58.8;0.000718393997490874
58.9;0.000722939516316392
59;0.000730111334907766
59.1;0.00073728315349914
59.2;0.000742232718442483
59.3;0.00074708127185637
59.4;0.000752030836799712
59.5;0.000756980401743055
59.6;0.000761828955156942
59.7;0.000766778520100284
59.8;0.000771728085043627
59.9;0.000776576638457513
60;0.000784051491637256
60.1;0.000791526344816997
60.2;0.000796677932819252
60.3;0.000801829520821506
60.4;0.000806981108823761
60.5;0.000812132696826016
60.6;0.00081728428482827
60.7;0.000822435872830525
60.8;0.000827587460832779
60.9;0.000832739048835034
61;0.000840213902014776
61.1;0.000847789766723974
61.2;0.000852739331667317
61.3;0.000857688896610659
61.4;0.000862638461554002
61.5;0.000867588026497344
61.6;0.000872537591440687
61.7;0.00087748715638403
61.8;0.000882436721327372
61.9;0.000887386286270715
62;0.000894659116391545
62.1;0.000901931946512375
62.2;0.00090657847686735
62.3;0.00091132601875178
62.4;0.000915972549106755
62.5;0.000920720090991186
62.6;0.00092536662134616
62.7;0.000930013151701135
62.8;0.000934760693585566
62.9;0.000939407223940541
63;0.000946276007943547
63.1;0.000953043780417097
63.2;0.000957589299242616
63.3;0.000962033806538678
63.4;0.000966478313834741
63.5;0.000970922821130804
63.6;0.000975367328426867
63.7;0.000979811835722929
63.8;0.000984256343018992
63.9;0.000988700850315055
64;0.000995468622788605
64.1;0.0010021353837327
64.2;0.00100657989102876
64.3;0.00101092338679537
64.4;0.00101536789409143
64.5;0.00101971138985804
64.6;0.0010241558971541
64.7;0.00102860040445016
64.8;0.00103294390021677
64.9;0.00103738840751283
65;0.00104456022610421
65.1;0.00105173204469558
65.2;0.00105668160963892
65.3;0.00106173218611172
65.4;0.00106668175105507
65.5;0.00107173232752786
65.6;0.00107678290400066
65.7;0.00108173246894401
65.8;0.0010867830454168
65.9;0.00109173261036015
66;0.00109971252118717
66.1;0.00110759142048473
66.2;0.00111334907766372
66.3;0.00111900572331326
66.4;0.00112476338049225
66.5;0.00113042002614178
66.6;0.00113607667179132
66.7;0.00114183432897031
66.8;0.00114749097461984
66.9;0.00115314762026938
67;0.00116213764639096
67.1;0.001171228684042
67.2;0.00117739038733881
67.3;0.00118365310216508
67.4;0.00118991581699135
67.5;0.00119617853181762
67.6;0.00120244124664389
67.7;0.00120860294994071
67.8;0.00121486566476698
67.9;0.00122112837959325
68;0.00123092649795048
68.1;0.00124082562783716
68.2;0.00124769441184017
68.3;0.00125456319584317
68.4;0.00126143197984618
68.5;0.00126830076384919
68.6;0.00127527055938165
68.7;0.00128213934338465
68.8;0.00128900812738766
68.9;0.00129587691139067
69;0.00130648312198354
69.1;0.00131708933257642
69.2;0.00132436216269725
69.3;0.00133173600434754
69.4;0.00133900883446837
69.5;0.0013462816645892
69.6;0.00135355449471003
69.7;0.00136092833636031
69.8;0.00136820116648114
69.9;0.00137547399660197
70;0.00138709032248941
70.1;0.00139860563684739
70.2;0.00140658554767441
70.3;0.00141466647003089
70.4;0.00142264638085791
70.5;0.00143062629168493
70.6;0.00143860620251195
70.7;0.00144658611333898
70.8;0.001454566024166
70.9;0.00146254593499302
71;0.00147436428393937
71.1;0.00148628364441517
71.2;0.00149436456677165
71.3;0.00150254650065759
71.4;0.00151062742301406
71.5;0.00151870834537054
71.6;0.00152689027925647
71.7;0.00153497120161295
71.8;0.00154315313549889
71.9;0.00155123405785536
72;0.00156567870656757
72.1;0.00158012335527977
72.2;0.00159022450822537
72.3;0.00160042667270042
72.4;0.00161052782564602
72.5;0.00162072999012107
72.6;0.00163083114306667
72.7;0.00164093229601227
72.8;0.00165113446048732
72.9;0.00166123561343292
73;0.00167628633132186
73.1;0.00169143806074025
73.2;0.00170254932898041
73.3;0.00171376160875002
73.4;0.00172497388851964
73.5;0.00173618616828925
73.6;0.00174739844805886
73.7;0.00175861072782847
73.8;0.00176982300759809
73.9;0.0017810352873677
74;0.0017987123050225
74.1;0.00181649033420675
74.2;0.00182790463703527
74.3;0.0018393189398638
74.4;0.00185073324269232
74.5;0.00186214754552085
74.6;0.00187366285987883
74.7;0.00188507716270735
74.8;0.00189649146553588
74.9;0.0019079057683644
75;0.00192527975143083
75.1;0.0019425527229678
75.2;0.00195497714109088
75.3;0.00196730054768451
75.4;0.0019797249658076
75.5;0.00199214938393068
75.6;0.00200457380205377
75.7;0.0020168972086474
75.8;0.00202932162677048
75.9;0.00204174604489356
76;0.00205406945148719
76.1;0.00206649386961028
76.2;0.00207235253831872
76.3;0.00207831221855663
76.4;0.00208417088726507
76.5;0.00209002955597352
76.6;0.00209588822468197
76.7;0.00210174689339041
76.8;0.00210760556209886
76.9;0.00211356524233676
77;0.00213386855975741
77.1;0.0021540708656486
77.2;0.00216851551436081
77.3;0.00218296016307301
77.4;0.00219740481178522
77.5;0.00221174844896797
77.6;0.00222619309768017
77.7;0.00224063774639237
77.8;0.00225508239510458
77.9;0.00226942603228732
78;0.0022910424995909
78.1;0.00231265896689448
78.2;0.00233437644572752
78.3;0.00235599291303109
78.4;0.00237760938033467
78.5;0.00239922584763825
78.6;0.00242084231494183
78.7;0.00244245878224541
78.8;0.00246407524954898
78.9;0.00248569171685256
79;0.0025142779796886
79.1;0.00254286424252464
79.2;0.00255700585664848
79.3;0.00257114747077231
79.4;0.00258528908489615
79.5;0.00259943069901999
79.6;0.00261357231314382
79.7;0.00262771392726766
79.8;0.00264185554139149
79.9;0.00265599715551533
80;0.00267710856517163
80.1;0.00269821997482793
80.2;0.00271215956589285
80.3;0.00272599814542832
80.4;0.00273993773649324
80.5;0.00275387732755817
80.6;0.00276771590709364
80.7;0.00278165549815856
80.8;0.00279559508922348
80.9;0.00280953468028841
81;0.00283155519370981
81.1;0.00285357570713121
81.2;0.00286872743654961
81.3;0.00288377815443855
81.4;0.00289892988385694
81.5;0.00291398060174588
81.6;0.00292913233116428
81.7;0.00294418304905322
81.8;0.00295933477847161
81.9;0.00297438549636055
82;0.00299701207895869
82.1;0.00301963866155683
82.2;0.00303519443709305
82.3;0.00305085122415873
82.4;0.00306640699969495
82.5;0.00308206378676062
82.6;0.00309761956229684
82.7;0.00311327634936252
82.8;0.00312883212489874
82.9;0.00314448891196441
83;0.00316570133315017
83.1;0.00318701476586538
83.2;0.00320014626469465
83.3;0.00321327776352393
83.4;0.00322640926235321
83.5;0.00323954076118248
83.6;0.00325267226001176
83.7;0.00326580375884103
83.8;0.00327893525767031
83.9;0.00329206675649959
84;0.00331186501627296
84.1;0.00333166327604633
84.2;0.00334398668263996
84.3;0.00335620907770413
84.4;0.00336853248429776
84.5;0.00338085589089139
84.6;0.00339317929748501
84.7;0.00340550270407864
84.8;0.00341772509914282
84.9;0.00343004850573644
85;0.00344641237350831
85.1;0.00346267522975072
85.2;0.0034732814403436
85.3;0.00348398866246593
85.4;0.00349459487305881
85.5;0.00350530209518114
85.6;0.00351590830577402
85.7;0.00352661552789635
85.8;0.00353722173848923
85.9;0.00354792896061156
86;0.00356166652861758
86.1;0.00357540409662359
86.2;0.00358257591521496
86.3;0.00358964672227688
86.4;0.00359681854086826
86.5;0.00360388934793017
86.6;0.00361106116652155
86.7;0.00361813197358346
86.8;0.00362530379217484
86.9;0.00363237459923676
87;0.00364035451006378
87.1;0.00364823340936134
87.2;0.00365217285901013
87.3;0.00365611230865891
87.4;0.00366015276983715
87.5;0.00366409221948593
87.6;0.00366803166913472
87.7;0.0036719711187835
87.8;0.00367591056843228
87.9;0.00367985001808106
88;0.00368197126019964
88.1;0.00368409250231821
88.2;0.00368308238702365
88.3;0.0036820722717291
88.4;0.00368106215643454
88.5;0.00368005204113998
88.6;0.00367904192584542
88.7;0.00367803181055086
88.8;0.0036770216952563
88.9;0.00367601157996174
89;0.00367045594584166
89.1;0.00366490031172158
89.2;0.00365853658536585
89.3;0.00365207184748067
89.4;0.00364570812112494
89.5;0.00363934439476922
89.6;0.00363298066841349
89.7;0.00362661694205777
89.8;0.00362025321570204
89.9;0.00361378847781686
90;0.00360005090981085
90.1;0.00358631334180483
90.2;0.00357429296979957
90.3;0.00356237360932377
90.4;0.00355045424884796
90.5;0.00353853488837216
90.6;0.00352661552789635
90.7;0.00351469616742055
90.8;0.00350267579541529
90.9;0.00349075643493948
91;0.00346873592151808
91.1;0.00344671540809668
91.2;0.0034292404135008
91.3;0.00341166440737546
91.4;0.00339418941277957
91.5;0.00337671441818369
91.6;0.00335923942358781
91.7;0.00334176442899193
91.8;0.00332428943439604
91.9;0.0033067134282707
92;0.00327681401555174
92.1;0.00324701561436222
92.2;0.00322449004329354
92.3;0.00320196447222486
92.4;0.00317943890115618
92.5;0.00315701434161695
92.6;0.00313448877054827
92.7;0.00311196319947959
92.8;0.00308943762841091
92.9;0.00306701306887168
93;0.00303014386062025
93.1;0.00299337566389828
93.2;0.00296660760859244
93.3;0.00293994056481607
93.4;0.00291317250951024
93.5;0.0028864044542044
93.6;0.00285973741042803
93.7;0.00283296935512219
93.8;0.00280630231134582
93.9;0.00277953425603998
94;0.00273741244825684
94.1;0.0026952906404737
94.2;0.00266549223928419
94.3;0.00263579484962414
94.4;0.00260599644843462
94.5;0.00257629905877457
94.6;0.00254650065758506
94.7;0.00251670225639554
94.8;0.00248700486673549
94.9;0.00245720646554598
95;0.00241165026576133
95.1;0.00236599305444723
95.2;0.00233467948031588
95.3;0.00230336590618453
95.4;0.00227205233205318
95.5;0.00224073875792183
95.6;0.00220942518379048
95.7;0.00217811160965913
95.8;0.00214679803552778
95.9;0.00211548446139642
96;0.0020685141001994
96.1;0.00202164475053183
96.2;0.00199012915334156
96.3;0.0019586135561513
96.4;0.00192709795896104
96.5;0.00189558236177077
96.6;0.00186416777610997
96.7;0.0018326521789197
96.8;0.00180113658172944
96.9;0.00176962098453918
97;0.00172355972710725
97.1;0.00167749846967533
97.2;0.00164739703389745
97.3;0.00161719458659011
97.4;0.00158699213928278
97.5;0.0015568907035049
97.6;0.00152668825619756
97.7;0.00149648580889023
97.8;0.00146638437311235
97.9;0.00143618192580501
98;0.00139294899119786
98.1;0.00134981706812016
98.2;0.00132224092057867
98.3;0.00129456376150774
98.4;0.00126698761396626
98.5;0.00123941146642478
98.6;0.0012118353188833
98.7;0.00118425917134182
98.8;0.00115658201227088
98.9;0.0011290058647294
99;0.00110678332824909
99.1;0.00108445978023932
99.2;0.00107678290400066
99.3;0.00106910602776201
99.4;0.0010613281399939
99.5;0.00105365126375524
99.6;0.00104597438751659
99.7;0.00103819649974848
99.8;0.00103051962350983
99.9;0.00102274173574172
100;0.000991125127021998
100.1;0.000959407506772823
100.2;0.000940821385352924
100.3;0.000922134252403569
100.4;0.000903548130983671
100.5;0.000884860998034316
100.6;0.000866173865084961
100.7;0.000847587743665062
100.8;0.000828900610715707
100.9;0.000810314489295808
101;0.000779606984341193
101.1;0.000748899479386577
101.2;0.000712838363370795
101.3;0.000676777247355013
101.4;0.000640716131339231
101.5;0.000604655015323449
101.6;0.000568694910837123
101.7;0.000532633794821341
101.8;0.000496572678805559
101.9;0.000460511562789777
102;0.000418389755006636
102.1;0.000376267947223496
102.2;0.000358186883450877
102.3;0.000340004808148802
102.4;0.000321923744376183
102.5;0.000303741669074108
102.6;0.000285660605301489
102.7;0.000267478529999414
102.8;0.000249397466226795
102.9;0.00023121539092472
103;0.000210103981268422
103.1;0.000188891560082668
103.2;0.00017980052243163
103.3;0.000170709484780593
103.4;0.000161618447129555
103.5;0.000152527409478518
103.6;0.00014343637182748
103.7;0.000134345334176443
103.8;0.000125254296525405
103.9;0.000116163258874368
104;0.000105557048281491
104.1;9.49508376886138E-05
104.2;9.0405318863095E-05
104.3;8.58598000375763E-05
104.4;8.13142812120575E-05
104.5;7.67687623865388E-05
104.6;7.22232435610201E-05
104.7;6.76777247355013E-05
104.8;6.31322059099826E-05
104.9;5.85866870844638E-05
105;5.30310529643854E-05
